Reserve_Location,Vegetation_Type,Water_Source_Availability,Human_Activity_Index,Predator_Count,Reserve_Area,Season,Average_Temperature,Rainfall,Altitude,Food_Availability_Index,Nearby_Population,Illegal_Activities_Index,Soil_Quality_Index,Number_of_Protected_Species,Tourism_Index,Funding_Level,Reserve_Accessibility,Species_Population
South,Forest,1,0.09158207332663415,5.0,304.25989678655725,Summer,9.382440272782354,419.24591692151245,1919.2539117629663,0.0011120941961874076,3740,0.9226037570939578,0.4672609960075026,1,0.7758722895441267,602.4411098614427,Moderate,80
North,Desert,1,0.9173135754622428,4.0,359.9983859225408,Summer,21.635593937430045,402.54515924783135,2275.7707154226428,0.2719545593981987,3277,0.762212058314177,0.10671181910235428,37,0.4467836765082115,107.24683349584608,Easy,298
North,Desert,1,0.1368186309189614,14.0,442.99531213736344,Autumn,25.19285458171656,411.49190252088374,540.9408455310263,0.217891379626744,178,0.5917169688924004,0.6495560067569618,30,0.4475002478104283,508.16880634396324,Difficult,40
North,Grassland,1,0.9502373538208024,14.0,336.33110929066163,Autumn,-9.781836517484546,466.35525406638067,1429.1384243039688,0.6618345851139982,2244,0.19202336913634455,0.8679995918950899,39,0.9550229196116685,735.4783883332476,Difficult,448
South,Wetland,0,0.18513292883861965,0.0,122.03223572955785,Autumn,25.652302531715932,100.14100893381294,371.95192614534784,0.5934613827047238,734,0.6233795659599071,0.6260547089808013,28,0.3111947378040092,629.1468339703191,Moderate,277
North,Grassland,1,0.5419009473783581,10.0,257.70086348890544,Spring,23.31927067891032,308.3918039262706,1509.7784071232797,0.0162434432094537,798,0.6024691704572664,0.07527871665167363,2,0.20905812878086616,370.29306644131776,Difficult,20
West,Forest,1,0.8729458358764083,9.0,54.199228922191985,Summer,38.30237525643386,371.4407468339695,2770.1449859936424,0.7287780544506475,787,0.48978586798824075,0.11239702717601296,13,0.8484822099337397,226.1515998021184,Moderate,353
North,Forest,1,0.7322248864095612,17.0,161.00548903473037,Summer,28.051889512539148,368.9586966770127,216.171445247014,0.3235304124854915,2795,0.5286566039892756,0.049308987109824676,24,0.9060190710443632,872.8302341533202,Easy,337
North,Forest,0,0.8065611478614497,17.0,376.9077718008522,Winter,37.5386353865669,260.72451208344006,945.2366491320023,0.6650559890066311,4304,0.33444252711810407,0.2574792164924693,47,0.5415969227984869,814.5652121135028,Moderate,41
East,Forest,1,0.6587833667107174,16.0,496.3144781072136,Summer,25.127025076740345,34.22935966678903,701.86871499654,0.5565784285021533,4588,0.5193126926423032,0.13566146716037775,0,0.6294237111171005,233.92282077938486,Moderate,66
East,Forest,1,0.6922765645178525,7.0,94.63014481424716,Spring,4.902610431972157,185.5564692150639,790.6252956305193,0.3427309254279072,3084,0.19755590567847825,0.2600480402524339,2,0.2569142846922934,200.63209014657346,Difficult,175
South,Desert,0,0.8491956515653193,14.0,230.6724421375797,Autumn,-4.7317538874571765,460.38330423167866,2734.4602004501885,0.13457626710410775,2918,0.8051743973603768,0.3850580557189617,25,0.8008026879785246,715.1367768111757,Moderate,197
West,Grassland,1,0.24966800885918594,7.0,410.0319359146218,Winter,29.09119316724678,292.224454878713,1457.4002572794413,0.09441889766048095,731,0.1857769546987078,0.9429827840711357,17,0.6321224284490231,314.95206191875945,Moderate,351
East,Desert,0,0.4894249636431405,16.0,141.81603558300446,Spring,22.2074610737958,269.1659716278567,1452.2682975254745,0.8315183331122236,1129,0.08496628988946642,0.6103760597816921,8,0.5035135112979966,306.3987983619578,Moderate,491
North,Wetland,0,0.22120944181960223,11.0,299.78822718602885,Autumn,-7.590699380335188,134.42675719109675,2305.669363120319,0.918397542081558,3446,0.43624602635715737,0.8349737856829623,37,0.060108556078395825,152.29024706765526,Easy,28
South,Forest,0,0.987668007996647,7.0,379.88208321335367,Winter,8.002523295048917,184.22445995828946,548.0273916142849,0.6497880467642996,1605,0.6583074395060619,0.7103515007123322,22,0.9159349625111537,263.9755197098299,Moderate,125
North,Forest,0,0.0394268113685059,3.0,134.61113057693726,Spring,15.02005728551006,333.23152376341784,1346.9571209510732,0.4020272168882407,2745,0.2767541319513086,0.7359204063739488,0,0.19269109469296797,732.8383372724155,Easy,193
East,Grassland,1,0.7055751725156885,0.0,209.92305590858274,Autumn,11.636456800985233,393.69351337616644,1831.0410025853027,0.7289392001051572,3170,0.5581711838904407,0.27509888155912443,20,0.6063861169830528,336.30809441374976,Easy,279
South,Desert,0,0.9252483174156658,0.0,402.70630301842874,Winter,12.884980257964699,227.17271153382757,2998.717339426272,0.7798208840100681,4689,0.34700233541219994,0.6391078469947064,26,0.6774633542399734,328.6043394798427,Easy,42
West,Grassland,0,0.18057534512733353,18.0,299.4019313594075,Winter,0.44413620025818545,315.123609728079,2331.4017928379367,0.1182186222910886,2933,0.9328676901266331,0.3409619736429885,41,0.5257703366832255,284.91325255243584,Difficult,19
West,Wetland,1,0.5679452305526295,15.0,52.35332609431073,Summer,8.435358543239762,124.19180437160377,1253.8105387505389,3.071884538241587e-05,1215,0.9226451396035721,0.9976722632646592,5,0.7181017379560225,478.283667511043,Easy,89
East,Wetland,0,0.9154882975880418,13.0,392.44584201264223,Autumn,8.49066279935883,352.73041514174315,2499.9038515947364,0.712137045880605,324,0.5023718199720955,0.2635514794967778,43,0.5814539479286243,180.6366979413153,Moderate,201
East,Grassland,1,0.03394597858579884,9.238297872340425,65.89010972310759,Summer,-7.38224899062638,213.80066685166867,595.0542536061926,0.35659617598620563,1850,0.3278839940182585,0.27913047077426967,35,0.9477695820321482,485.63073403212553,Easy,329
South,Grassland,1,0.6974202672468399,4.0,385.58020222905446,Summer,28.37838142589591,221.27275740737278,188.34469029598438,0.25448133161826025,1490,0.7371324139566391,0.9306722555623983,27,0.053697078599306836,704.1755561946899,Moderate,199
West,Grassland,1,0.29734900737255077,8.0,141.11625207435685,Autumn,10.825221595193948,324.66116228844083,692.9002801463919,0.01289746978952544,893,0.03671294348306664,0.02464440463632267,44,0.1062457084695605,29.790504032622177,Easy,77
West,Grassland,0,0.9243961953765304,1.0,481.1330660537211,Autumn,31.108994340821162,468.14031073446336,1087.1935127313532,0.5402994067614997,1390,0.47476900604365124,0.6966889878731969,16,0.17367163695433985,9.779380305761865,Difficult,484
West,Wetland,0,0.9710582451653678,17.0,215.57333808593802,Autumn,32.51740005599477,32.003173304310465,1580.6841966327236,0.8511507354259817,3389,0.33632339427033353,0.7253263907358781,39,0.6901710706043321,75.12291015450923,Easy,357
North,Forest,0,0.9442664891134339,5.0,197.1192273521356,Spring,0.5997027349329027,412.3716186735038,1883.8745075694794,0.9576316462725879,4239,0.9205358851025547,0.8363785774103993,2,0.6455958727498087,535.660061728112,Easy,134
West,Grassland,1,0.47421421665746377,8.0,116.9996226496001,Autumn,22.867674108506428,146.19155520609655,2740.7565799218232,0.5657449506132892,4479,0.012003027272682543,0.9744393106384753,11,0.892058860209694,854.4550831854034,Difficult,436
North,Grassland,0,0.8620426509893134,0.0,187.52189697059669,Winter,13.614090208149086,221.9597272531889,1578.5766276963273,0.5144613277398942,2263,0.5528148757183491,0.9756019191566524,38,0.7328774528838984,4.884466020251943,Easy,345
South,Wetland,0,0.8445493985350704,8.0,444.49284282269025,Summer,34.00783689607425,10.956664387504478,1553.6993694146151,0.0850563854892411,3432,0.740663581066626,0.0652767575664639,11,0.5083554875645923,936.661304584681,Moderate,68
North,Wetland,0,0.31910047324325563,15.0,498.3504519322613,Spring,0.7870339588227058,150.52303891715653,245.70472848664818,0.5488728015425998,2371,0.48501798752404124,0.8218393227529025,1,0.9918317924636303,106.27851157053581,Easy,445
South,Desert,1,0.8289154741506773,12.0,215.73928872808176,Autumn,23.890660015502213,251.31562131506524,201.24350270304905,0.3799790789653946,3086,0.08540303016272166,0.6463099336573813,45,0.26610795616929916,841.9835280582263,Easy,106
West,Grassland,1,0.03700763471549262,8.0,251.87478392954415,Spring,20.387606112636128,28.088038673719506,1698.363889557479,0.6071352808835769,4312,0.9724613900279022,0.6473421343730912,21,0.833191659785454,482.8547649829468,Easy,284
West,Desert,0,0.596269878482053,12.0,374.93192219123165,Autumn,4.7650738785916396,245.54786469158256,1370.717978420199,0.3887263478765467,1515,0.5180104313760979,0.1283499266146948,22,0.42679037219391935,659.3573872788439,Difficult,158
South,Wetland,0,0.23000883728770305,8.0,448.7881012092835,Spring,-3.1699548174413694,463.55531442921364,2533.623145442866,0.24029912345036675,2917,0.6141862443190114,0.6501871664456533,29,0.6487351388757342,510.68298444718243,Easy,287
East,Wetland,0,0.12056688577727881,10.0,316.86995038405286,Summer,22.58198802386383,52.69660905390261,565.970795664351,0.0949652752283765,2352,0.23660978270750732,0.9824825806012478,4,0.727268470452434,477.04822517935463,Easy,274
South,Forest,0,0.07695320162920916,3.0,226.1865641800232,Summer,26.929872906616538,382.2203640377522,172.41782013944385,0.31491844458889573,1167,0.4834980851068038,0.911818569539447,8,0.6337540871903363,834.8994283643915,Moderate,18
East,Grassland,1,0.6962887758781398,1.0,235.6798283818807,Winter,5.781367188167501,204.83552668799632,1402.2124269973651,0.09664483428775228,110,0.42914949195832186,0.4391306608048505,20,0.14050730310859327,755.8863795678163,Easy,466
North,Desert,1,0.33987496376806614,5.0,363.0281659235631,Winter,22.24163020111569,327.586857262169,788.6878145815467,0.17689695082398393,4327,0.07489584200198374,0.03994797328609434,10,0.44295101074793275,483.4022365230042,Easy,292
North,Wetland,1,0.7247667715287615,13.0,51.448218621925406,Autumn,9.756545380575162,130.11829899261468,243.8816826826286,0.9873361585795459,3655,0.10616035354746722,0.36229349000020483,4,0.5614383779331243,111.6359293960616,Easy,282
North,Wetland,1,0.06535634079894237,3.0,328.8152018569283,Summer,25.660344164130883,79.74613127067914,2201.335031858124,0.4441035569066186,3793,0.8374725196187746,0.8263903116005552,34,0.8490437591785968,115.40295931440814,Easy,437
West,Desert,0,0.31529033783061033,5.0,209.97185469861083,Spring,-0.03923625529734487,80.23130713561322,423.61969987601765,0.5318717665050166,1755,0.23981995220659025,0.701499101465166,26,0.4436457487985723,801.5394607190755,Moderate,310
North,Forest,0,0.5394912923753372,18.0,407.38879907468794,Spring,34.51075013180872,35.24597282157232,1864.126550022538,0.8736185287372153,1577,0.19495827149863054,0.4593436555939564,48,0.9187473048042515,529.3906213475334,Moderate,17
East,Wetland,0,0.7907231648389635,5.0,91.84578792040946,Spring,4.370479823278986,92.82335245062151,915.0442754839786,0.9955689004906878,1296,0.5049114512501393,0.055101535158831094,1,0.4403742230252107,481.5891402193626,Difficult,217
North,Grassland,1,0.3187525029320699,1.0,314.69102012677575,Winter,8.389299387807647,332.10969249448414,603.1385460295639,0.5827144493446815,3774,0.7687471313625129,0.4268947278233026,23,0.5487798592630116,680.5668413607151,Easy,411
South,Wetland,0,0.6258913764370091,17.0,266.4378004487557,Spring,-7.095402395982511,440.845305921754,1201.2794164660206,0.8124738210441717,2220,0.06194651857898792,0.4690249397178835,30,0.796285682942801,858.8415834142603,Difficult,134
South,Grassland,1,0.8859777482361871,12.0,339.0464866573523,Winter,-4.42438938393618,407.06284279558093,2424.1927510465657,0.32694102433667527,972,0.5768079196382558,0.928555532894136,32,0.5830676844221436,628.8731444133052,Difficult,132
West,Desert,1,0.6158631881823046,8.0,79.18411751733575,Winter,15.793095135616404,342.56715493724204,1237.0713730232608,0.3057439574472911,1030,0.11921044284057336,0.6410861035821595,38,0.9602180723828246,762.847902346479,Easy,42
South,Grassland,0,0.23295947475363377,18.0,310.99270434265907,Autumn,3.3796338363985754,55.215931705551334,2277.2319827120614,0.4027037209945602,2593,0.03646105082561846,0.3116529166546489,29,0.6603358305141276,765.270524116957,Moderate,10
East,Desert,0,0.02440078155653802,12.0,302.66806458178564,Spring,31.774011287109722,144.5937231479749,463.91026071753697,0.6725072626736491,3992,0.05274395216221739,0.5253182644507214,45,0.522709454067601,356.2614487929591,Moderate,213
North,Grassland,0,0.8700988739009299,10.0,302.29704248727694,Spring,-9.265330567252308,154.90343766123448,2341.0371170287294,0.6821916892550988,4613,0.8341641082084413,0.06605530782216007,36,0.023591967780795864,274.0831956409957,Easy,15
West,Desert,1,0.021269410850387138,0.0,321.5694499684047,Summer,8.954702433596811,124.97847319881062,787.1066422292811,0.3152394346494508,913,0.11797248362806156,0.9725682356497368,27,0.41373289758032983,801.1640671751586,Easy,306
North,Grassland,0,0.8747016726841994,6.0,354.410571751863,Autumn,6.867277338454635,257.50282985486155,2064.4400766777308,0.1332099241366287,2181,0.04515136441229195,0.360059901930726,30,0.29924841926016044,377.1787917842435,Moderate,448
North,Forest,1,0.528937134027212,14.0,412.2450498563464,Summer,-9.033618454119948,267.7769074398363,1740.7665090388894,0.6323962564655086,3197,0.4378998871429123,0.4778673549131358,10,0.7481056678874892,903.3360065227051,Easy,14
East,Grassland,0,0.9390676985128962,0.0,171.41932405769646,Autumn,-3.7815800499744885,178.4429875855551,2794.5196799138935,0.12832586218876452,1462,0.8439934719420248,0.3552839742369226,22,0.20827767515354578,69.69069673011963,Easy,452
South,Grassland,1,0.7987832357736654,11.0,421.27223458102793,Spring,10.682133745931765,176.89457936821802,1223.2353021284107,0.5784925082293301,2378,0.26240837648930193,0.6825117301162001,1,0.20522008729407182,58.21751207533965,Easy,89
South,Forest,1,0.9979341105333375,6.0,274.21505701855415,Winter,14.64322922237233,414.2777989530407,291.87904761987727,0.693422128056309,3454,0.4217126175259164,0.662232158329593,39,0.18951904323737678,927.0041601014083,Moderate,283
North,Wetland,0,0.35071181545171015,14.0,84.67622561044902,Winter,10.214487362743455,394.6464241598428,155.5509080986334,0.7006114963944516,3553,0.03992253256375122,0.7153223105291356,40,0.12561561315623593,648.4549141814349,Difficult,186
West,Wetland,1,0.7671882889311269,18.0,76.34791815979064,Winter,16.546883920604692,153.89791584037283,2497.889826820984,0.7534721106595967,1307,0.4490785141348759,0.26814322961192083,26,0.3110070036708874,379.5993564483323,Difficult,347
South,Grassland,1,0.40193091360924216,0.0,200.40724341322735,Winter,19.756583745284075,456.89422193662966,1621.7333492181533,0.8728594215656645,4994,0.5776130806371337,0.315668481164066,34,0.8859221144434251,755.0604148161829,Easy,330
West,Forest,0,0.47987562030390885,16.0,403.2036397001604,Winter,-9.503808943608218,476.407508501253,2348.2077503213527,0.49995899196478844,1189,0.5709070537521448,0.12525123109620795,1,0.774928472305955,672.3268099936413,Moderate,348
South,Grassland,1,0.6275054632183701,16.0,368.4564206334121,Summer,13.204757972675193,163.37127101502043,779.8342400333926,0.7302491895295712,687,0.33242669217436516,0.6555099718461126,38,0.7352512163067935,531.2010468195963,Easy,447
West,Desert,0,0.8736771141863388,2.0,404.8767341025829,Autumn,38.17496204437941,177.21247439652743,1100.7428619883779,0.6191727353658367,4661,0.3155331806631355,0.03979712733565255,36,0.7973368056499627,98.87334266265135,Moderate,454
East,Desert,1,0.9840834691992951,11.0,282.7710753987242,Spring,15.951614006477435,252.81707671097942,187.3012294128249,0.18663993979768256,1207,0.10662361893659789,0.5976823355234591,20,0.26941788932957167,812.1795872927515,Easy,145
West,Grassland,0,0.7682734138645182,5.0,248.08954907997074,Summer,23.87711337294766,470.56040626683676,2888.3277412649254,0.025689644869408168,1894,0.3667983206462684,0.8696958848516338,4,0.8874416907524878,866.0231906806247,Moderate,396
East,Wetland,0,0.41776678216733376,10.0,116.35363701782778,Autumn,5.59319289584416,438.15971657115574,2036.8169294323588,0.28454138567693377,4922,0.09949466887296465,0.8908321482896335,44,0.1373033751416044,172.16868855264912,Moderate,34
East,Wetland,1,0.4213570022770702,2.0,197.6867391241902,Winter,28.699568907638124,51.2839812917949,2806.294754501988,0.4430337063376194,1811,0.7665959447120516,0.4490377603699617,20,0.33634572671558194,850.5116519770667,Difficult,334
West,Grassland,1,0.7375823015888915,7.0,245.30871477824388,Autumn,28.64607409380575,196.3653716357081,869.9395815443097,0.6171059444286563,3183,0.9662742977481859,0.45930368821307377,28,0.5867481189673429,877.8473110165642,Easy,192
East,Grassland,1,0.23877714576830233,13.0,89.87019335582775,Autumn,16.064802382706947,276.6855948748859,1873.2444725544165,0.8499593305032054,3797,0.9700744566667069,0.07696918300801736,19,0.10290508834200063,549.428612288516,Difficult,177
North,Desert,1,0.11047411313139466,13.0,149.27537872004507,Winter,38.80069116396068,251.56623627577002,2067.6499080486496,0.19624571670616564,1644,0.8650710993753938,0.6707650254430357,37,0.7301301877764249,656.179036222687,Difficult,476
East,Wetland,1,0.35462215764077654,9.0,319.2013823286825,Winter,-3.722489261867331,96.93153396844633,1020.8941307470064,0.1255497898984771,3968,0.6007921493396191,0.8212594203728455,19,0.38724604820347497,382.2373200144914,Moderate,347
South,Grassland,0,0.28723899165408173,1.0,381.0484014076354,Winter,-9.15261675552095,429.40838558407734,2559.5167815453274,0.9634799474743275,2716,0.7008656972438799,0.24465505460471304,49,0.7844056656084001,281.791647509266,Easy,187
West,Desert,1,0.2963081204559901,13.0,499.2563801268273,Spring,28.507910587854802,338.4703914984187,2846.768242410719,0.10804455937640711,190,0.28520580268041407,0.42130088163336465,24,0.49289628558460274,721.9831469516448,Moderate,382
North,Wetland,0,0.23360775104990994,8.0,469.90099910460094,Winter,30.35777686824413,418.9541874259018,2666.0798413184125,0.47849107010718916,1335,0.6307704201726206,0.8388393367652703,1,0.18087452442533636,861.8751490158082,Moderate,104
West,Forest,0,0.04209318963636188,2.0,339.1543397908362,Spring,-3.9896385439711874,429.3821396747361,2243.2942302241804,0.5855637287933019,4803,0.45564954943987745,0.877120467662288,31,0.7347618113553444,654.0775529557476,Moderate,42
South,Desert,1,0.01787393473341381,7.0,239.5616239823324,Winter,3.279141647930304,374.1779268328699,904.6475712023667,0.5413744209074383,3106,0.4820173397769325,0.24317998026422594,25,0.25214395583894356,511.5906106465492,Easy,120
South,Wetland,0,0.9877223897360315,15.0,336.27981411870473,Spring,-9.122381831668555,219.60530062485867,916.6865221063321,0.0860321570329432,378,0.757776560375158,0.5505706345413642,5,0.4908103012680428,158.92476684417156,Easy,155
South,Wetland,0,0.42777313373586234,1.0,403.5432281361044,Autumn,4.665430539028234,305.27337750771227,2893.74492929351,0.05702691400361937,4482,0.28191835559725165,0.19249315063582706,40,0.07553326915690761,53.45871260481816,Moderate,390
East,Desert,0,0.3843266471596817,5.0,103.25128591552429,Summer,28.657093695933575,80.18270305987157,129.82503821350687,0.10548342746103567,3829,0.3180396116945199,0.10187876413955654,2,0.6178666544120367,445.69179024674645,Easy,450
East,Forest,0,0.6796472826930698,11.0,234.45720036332972,Autumn,15.898026385628945,336.82270873745387,2176.544922402219,0.5855876838726125,615,0.9246417911286366,0.9111205013919575,32,0.6658577662162772,49.349563697421274,Moderate,240
West,Desert,1,0.21825388786506417,4.0,427.91102853602774,Autumn,7.404779658414405,89.62662786964037,2148.1138714102603,0.5443448876343211,2330,0.056224294850972245,0.8205075042321092,0,0.37867420997278356,569.3346319072251,Easy,281
West,Wetland,0,0.9499611839502253,1.0,222.7248283698698,Winter,8.586964745316514,346.9747952550784,1905.7996687544126,0.23374079203674425,1754,0.4856342984133404,0.7600349018031739,4,0.9544227803210739,382.72919131777127,Easy,345
North,Grassland,1,0.786345014415552,15.0,307.34252205223396,Spring,-9.932318714226593,114.79908037698434,2971.315653651911,0.6377741418455916,463,0.9128008004078617,0.04876631881314042,12,0.8741689214820684,757.1891196819695,Difficult,47
North,Grassland,1,0.08941100231225951,4.0,314.4962123879892,Summer,4.9900263782617955,58.775650075109986,1004.4503637148032,0.8200675020556494,966,0.610363007818157,0.8437287927102575,18,0.7079409157399947,305.6484968361834,Moderate,434
West,Desert,0,0.41758077578492836,14.0,133.01431391013773,Winter,22.322937081896526,82.64224507147871,1085.9184050004196,0.041578959846593766,4267,0.5464070742121321,0.43804407590538375,11,0.7136520744937427,592.9827009674322,Difficult,144
East,Wetland,1,0.8791183075621647,11.0,213.00594874352979,Winter,38.70972219081786,0.996067609535134,328.9242685450111,0.4981299435480424,3158,0.2497441792293552,0.34239512329585964,47,0.25240171494215125,537.6835217551005,Difficult,343
South,Grassland,1,0.9447320222914103,3.0,200.53007993386947,Winter,32.353041349194974,359.36980892676513,1384.1145959768387,0.6893104121026903,3624,0.34327548906444827,0.5464763610253764,24,0.656815231088449,4.712425522241159,Moderate,244
West,Wetland,1,0.4674015112498697,14.0,61.78851883942916,Autumn,-8.820251767723544,366.2005245291896,857.0407260810595,0.2523119270696871,4938,0.8520484158046929,0.09135324272355583,34,0.19820626523551965,72.38939826431034,Moderate,446
North,Desert,0,0.6134113892107077,10.0,60.88629375110986,Spring,34.928030233741964,257.46667495662973,1095.8214363151683,0.3077709052931491,689,0.5592181317684581,0.7566465493523988,11,0.14400322391982212,290.3682124860205,Easy,328
East,Grassland,1,0.16703394609207523,15.0,424.26366965409807,Spring,29.1599206649313,80.68140052769185,2520.2581917413204,0.6136379029893838,2622,0.5147421937567799,0.5824350768882959,29,0.9994678942025802,882.235081020765,Moderate,377
West,Wetland,1,0.9911686261369765,9.238297872340425,172.8818644877656,Summer,29.01880617854902,41.777168755344874,2812.9050892297378,0.8979352934437369,2212,0.09957971354002892,0.18659009687316752,4,0.6223759314731742,147.01495489977856,Difficult,354
East,Desert,0,0.9427317741351257,17.0,184.42650811494786,Spring,9.900264647725141,82.87408848261035,1180.275901505051,0.5831302190995835,2256,0.9636851886870491,0.18424865157267423,21,0.28816452288395134,973.3665661522873,Moderate,47
West,Wetland,1,0.6496466489923685,11.0,473.30566030190323,Winter,5.145786441659631,445.4277674915734,2793.0286301346428,0.7302217177572492,3810,0.37698616728684164,0.057002387551933986,38,0.6039204436622274,790.5675526911552,Difficult,159
South,Desert,0,0.5126885110165086,12.0,243.34556573252078,Autumn,1.4117681746849549,177.13566360860784,367.8455315229977,0.6409655280987577,1412,0.07971507318728499,0.8403481775885081,46,0.09468099050479506,908.3652604130816,Difficult,317
East,Grassland,0,0.2306698117177587,10.0,442.72861271807085,Winter,2.3301817489012304,52.672742240666594,572.0938686980651,0.46618159112755697,1583,0.6831142857230466,0.0174982139873886,2,0.032856697740396346,93.10715650839008,Easy,38
East,Grassland,0,0.17652803200550826,15.0,428.8701050563139,Winter,14.20385348551008,111.18065237408514,1826.1172189679369,0.1899361364575609,371,0.9325667087059609,0.04900464497127355,19,0.49916983326266173,468.14194187073576,Difficult,153
East,Forest,0,0.22048620907017535,14.0,133.7456380308248,Winter,27.372220329834697,259.61228539010256,536.3695859173927,0.7017382738772572,610,0.5756652529974197,0.5727702766869458,30,0.6006066291871826,887.5419077264137,Easy,85
West,Forest,0,0.18643826214425452,14.0,411.1894894080697,Winter,13.69049141989733,303.87634154782626,2907.421506207127,0.556464637348822,115,0.12611532237541057,0.8194956853860523,4,0.06247976135782085,641.2657092568697,Easy,154
West,Desert,1,0.7795844735667533,3.0,256.1840990320517,Autumn,-7.10777752764197,122.67615708310554,1395.472129049709,0.3586215819535914,446,0.5817215274734767,0.3267388905686336,23,0.7212244674989166,413.6445647276988,Moderate,238
East,Forest,0,0.3501252591667301,10.0,267.33599243840985,Winter,37.88949004941019,28.866079612558604,1554.4020850154825,0.9113391900786307,1391,0.7663472131046524,0.34961439880772216,39,0.2303950715145644,292.81286673716875,Easy,73
West,Desert,1,0.05784267656339637,18.0,110.0659875871747,Summer,37.13621595470561,195.51643456369933,815.3099858356788,0.020934117826733267,3324,0.40641653657401866,0.5963464974967759,32,0.6852014537698661,375.09940531834997,Moderate,356
North,Forest,1,0.9691026301408113,14.0,86.27068119070609,Summer,29.25947715742042,117.10168546316707,1465.784732060727,0.315773151249496,1340,0.8798377479414679,0.274212889124147,7,0.9818971400352456,508.9417810092862,Difficult,354
North,Grassland,0,0.8837858849634257,3.0,377.57268813819434,Summer,39.56639507821103,109.77696161490097,2019.5495346473335,0.05688139777764656,4510,0.6486829533573645,0.02660836607768413,23,0.6911058700538512,319.0439298728074,Difficult,278
West,Desert,1,0.927752283195213,12.0,273.4075185598849,Summer,17.224116640013147,479.93140135672763,2278.413697166724,0.7665273162216272,2939,0.8992489182892025,0.7352285181015961,49,0.8831930529236085,968.9678620822997,Difficult,337
West,Desert,1,0.9949078226464353,18.0,246.5828161768308,Winter,38.138417512660304,308.150242962862,2286.2174398587476,0.7021074541137926,3699,0.6235053112473372,0.6256499129414531,19,0.9481985067430674,933.0776530661451,Easy,193
East,Grassland,1,0.1738952492194873,1.0,378.27870289357855,Summer,-6.219747969162461,278.43922158604795,1775.8842268128562,0.33135221873631704,1073,0.13128797200482423,0.5807559990556591,15,0.48675104835231553,870.6714682143207,Difficult,270
South,Desert,1,0.39624201890265875,13.0,394.4808045459994,Winter,8.284037413068567,207.88755176166097,2722.643347482186,0.675662902207073,4813,0.3096917111051891,0.7416841289918231,49,0.7023249794197068,421.8298355226534,Difficult,277
West,Desert,0,0.7582384757040913,3.0,121.5086754512091,Autumn,1.2690634003382915,214.47216671507212,2470.482757187717,0.39593722619594984,3569,0.20179494825245692,0.6752308375620375,11,0.8519692535558417,691.3017693352289,Moderate,178
North,Forest,1,0.6960206180537922,15.0,324.6013172649386,Summer,-0.20834579328649916,270.4525019190404,2295.4395326260137,0.7562537914224343,3150,0.9088264977168623,0.20588198817832115,12,0.3566089128743861,902.8293070359647,Moderate,268
East,Desert,0,0.15389590633985506,19.0,110.90933702495849,Spring,-2.9598525553661954,348.21490351805363,261.2560128733358,0.4541836627367061,1605,0.7604000672874827,0.35248104694335114,44,0.2613973165603949,850.429487678928,Difficult,236
West,Wetland,1,0.8158331249906178,13.0,388.11878871307056,Summer,21.120682078299833,351.0730480909147,119.94609043698301,0.41227972783166555,4657,0.676398368910006,0.126110141678625,41,0.9465985727783387,414.3270140202077,Difficult,42
North,Grassland,1,0.22444057183666066,14.0,345.6298203202128,Summer,29.06609278736525,85.84695385272478,716.0971038668716,0.934729915488301,2294,0.3009663196316217,0.12985701341788103,38,0.726303500368818,112.3860493222607,Easy,386
North,Forest,0,0.22381761482262308,2.0,480.4765794875561,Winter,18.914919971018033,250.0563760383135,2024.2184223490117,0.25087909989070023,3662,0.18404477205021352,0.6761957463565392,24,0.21968213337582632,75.63036383454946,Easy,223
South,Forest,1,0.5369744228934136,7.0,81.03110736038953,Summer,-2.651864520589516,205.979047517051,1292.472717759383,0.12044733999656543,4482,0.7564510879889118,0.8586001069824982,45,0.4490833926761134,577.0640452257027,Difficult,59
East,Wetland,1,0.5929399348417032,9.238297872340425,75.67462451806445,Spring,30.556188496673542,435.2634831346921,1266.978151968004,0.5845431132594582,4797,0.47415794587907967,0.962732583861139,31,0.7964517695378094,642.6279352109317,Moderate,449
East,Grassland,1,0.5800862078378112,9.0,176.98418361194007,Winter,21.797735358186426,315.70946060918817,2665.3019758658797,0.9693218122841789,983,0.22578955215062912,0.6283471175494444,23,0.5470629909184421,849.8426045970241,Difficult,402
South,Grassland,0,0.09148683739775487,3.0,167.76755768115768,Winter,9.408285306349775,266.2520332079909,2697.132259582332,0.37783921372718665,351,0.6166219781652751,0.18410132336095697,47,0.6499520981658891,292.51502034103106,Easy,498
South,Forest,1,0.8774608626303804,17.0,161.1404595823999,Autumn,23.706514776803147,57.69732108945868,2736.6082657553984,0.06203676362878152,1724,0.040333852138451975,0.1056503454489307,46,0.7537682020450523,167.47049055004248,Moderate,219
East,Desert,0,0.26560004258870606,1.0,457.8145612344665,Autumn,2.995248962141643,302.8189446617057,1010.2464218935792,0.33930526730956745,1951,0.3261702541282535,0.8128509715367578,43,0.6220091888089806,379.00583317819945,Moderate,443
East,Forest,1,0.12951492128280417,16.0,162.29578993227773,Summer,7.259610424710527,58.60195284011671,2104.0618569438593,0.5059316543195584,1279,0.46855699459113465,0.5787564763599993,8,0.5400793219221958,353.57512363227505,Easy,38
